# git_sha=46199443972a9686db0a0a327fb68eb9ee62d1ac
# code_dirty=no
# prereg_md5=d8707a6607db6d54a006e14af9dcfe79
# spectral_table_sha256=2cfea122d9f6f8aae04b3cc53221d67f6d010f94ead1ff39a81a78f4398da0b8
# vessel_md5=4eddbbbb4098a09fae1039ca82cbc052
# physiology_md5=af16830e7f15c5cf9848c8eb694e99c8
# thermal_md5=6b0ecfc0353686a3534939ac9eff9a0e
# organism_md5=a5425fa33a97b64be9793a2788778abc
# run_md5=04c7a9c54fa237830dd550a2f64e17a4
# python=3.13.2
# numpy=2.3.5
# scipy=1.16.3
# written=2026-09-24T02:36:11-04:00
sigma_MPa,r_au,R_m,p_star_Pa,t_m,T_int_K,T_shell_K,f_photon,margin_BURST_Pa,margin_FREEZE_K,margin_BOIL_Pa,margin_STARVE_umol,margin_OPAQUE,first_violated
0.7,1.05,446684,917.183210,292.636,278.869312,271.603895,0.10574,0,5.71931,-9.19947e-08,3.52127,-0.14426,OPAQUE
0.7,1.05,501187,898.457824,321.64,278.572132,271.603895,0.098974,0,5.42213,-8.61204e-08,3.40105,-0.151026,OPAQUE
0.7,1.05,562341,879.904413,353.433,278.272234,271.603895,0.0923857,0,5.12223,-8.05712e-08,3.28054,-0.157614,OPAQUE
0.7,1.05,630957,861.531311,388.278,277.969690,271.603895,0.08598,0,4.81969,-1.94467e-07,3.15975,-0.16402,OPAQUE
0.7,1.05,707946,843.350345,426.462,277.664643,271.603895,0.0797621,0,4.51464,-1.82522e-07,3.0387,-0.170238,OPAQUE
0.7,1.05,794328,825.376899,468.3,277.357308,271.603895,0.0737379,0,4.20731,-1.71696e-07,2.91743,-0.176262,OPAQUE
0.7,1.05,891251,807.629813,514.143,277.047980,271.603895,0.0679134,0,3.89798,-1.62321e-07,2.79596,-0.182087,OPAQUE
0.7,1.05,1e+06,790.131520,564.38,276.737046,271.603895,0.0622947,1.16415e-10,3.58705,-1.54103e-07,2.6743,-0.187705,OPAQUE
0.7,1.06,10,5591.271057,0.0399377,308.035689,270.319709,0.994079,0,34.8857,9.42409e-08,6.90905,0.744079,HELD
0.7,1.06,11.2202,5500.863737,0.0440862,307.741552,270.319709,0.993469,0,34.5916,-7.64403e-08,7.0381,0.743469,HELD
0.7,1.06,12.5893,5410.560531,0.0486535,307.443540,270.319709,0.992798,0,34.2935,-7.21839e-08,7.16663,0.742798,HELD
0.7,1.06,14.1254,5320.535118,0.0536818,307.142120,270.319709,0.99206,0,33.9921,-1.65306e-07,7.29422,0.74206,HELD
0.7,1.06,15.8489,5230.976192,0.0592181,306.837841,270.319709,0.99125,0,33.6878,-1.58042e-07,7.42043,0.74125,HELD
0.7,1.06,17.7828,5142.077118,0.0653146,306.531300,270.319709,0.990359,0,33.3813,-1.51599e-07,7.54483,0.740359,HELD
0.7,1.06,19.9526,5054.016002,0.0720292,306.223082,270.319709,0.98938,0,33.0731,-1.46301e-07,7.667,0.73938,HELD
0.7,1.06,22.3872,4966.945742,0.0794258,305.913715,270.319709,0.988304,0,32.7637,-1.41569e-07,7.78656,0.738304,HELD
0.7,1.06,25.1189,4880.979661,0.0875748,305.603618,270.319709,0.987122,0,32.4536,-1.37514e-07,7.9032,0.737122,HELD
0.7,1.06,28.1838,4796.187706,0.0965535,305.293076,270.319709,0.985823,0,32.1431,-1.33698e-07,8.01665,0.735823,HELD
0.7,1.06,31.6228,4712.590360,0.106447,304.982206,270.319709,0.984397,0,31.8322,-1.30016e-07,8.12675,0.734397,HELD
0.7,1.06,35.4813,4630.163603,0.117346,304.670963,270.319709,0.982831,0,31.521,-1.26233e-07,8.23338,0.732831,HELD
0.7,1.06,39.8107,4548.841905,0.129352,304.359140,270.319709,0.981114,0,31.2091,-1.22213e-07,8.33647,0.731114,HELD
0.7,1.06,44.6684,4468.530879,0.142573,304.046401,270.319709,0.97923,0,30.8964,-1.17775e-07,8.43599,0.72923,HELD
0.7,1.06,50.1187,4389.117281,0.157126,303.732315,270.319709,0.977166,0,30.5823,-1.12844e-07,8.53192,0.727166,HELD
0.7,1.06,56.2341,4310.485000,0.17314,303.416414,270.319709,0.974907,0,30.2664,-1.0756e-07,8.62424,0.724907,HELD
0.7,1.06,63.0957,4232.525690,0.190753,303.098231,270.319709,0.972436,0,29.9482,-1.01846e-07,8.71288,0.722436,HELD
0.7,1.06,70.7946,4155.151205,0.210116,302.777354,270.319709,0.969737,0,29.6274,-9.60499e-08,8.79776,0.719737,HELD
0.7,1.06,79.4328,4078.299536,0.231393,302.453458,270.319709,0.966792,0,29.3035,-9.01427e-08,8.87875,0.716792,HELD
0.7,1.06,89.1251,4001.936891,0.254766,302.126321,270.319709,0.96358,0,28.9763,-8.44998e-08,8.95565,0.71358,HELD
0.7,1.06,100,3926.058624,0.280433,301.795832,270.319709,0.960083,0,28.6458,-1.97463e-07,9.02825,0.710083,HELD
0.7,1.06,112.202,3850.683150,0.30861,301.461982,270.319709,0.956278,0,28.312,-1.84767e-07,9.0963,0.706278,HELD
0.7,1.06,125.893,3775.845535,0.339536,301.124837,270.319709,0.952143,0,27.9748,-1.73266e-07,9.15955,0.702143,HELD
0.7,1.06,141.254,3701.593146,0.373474,300.784528,270.319709,0.947654,0,27.6345,-1.62169e-07,9.21772,0.697654,HELD
0.7,1.06,158.489,3627.977792,0.410711,300.441217,270.319709,0.942787,0,27.2912,-1.52215e-07,9.27056,0.692787,HELD
0.7,1.06,177.828,3555.052353,0.451563,300.095086,270.319709,0.937516,0,26.9451,-1.42684e-07,9.31783,0.687516,HELD
0.7,1.06,199.526,3482.867990,0.496374,299.746324,270.319709,0.931816,0,26.5963,-1.34126e-07,9.35928,0.681816,HELD
0.7,1.06,223.872,3411.473340,0.545524,299.395124,270.319709,0.92566,0,26.2451,-1.2599e-07,9.39473,0.67566,HELD
0.7,1.06,251.189,3340.913165,0.599428,299.041676,270.319709,0.919021,0,25.8917,-1.18778e-07,9.42396,0.669021,HELD
0.7,1.06,281.838,3271.231190,0.658542,298.686179,270.319709,0.911874,0,25.5362,-1.12077e-07,9.44683,0.661874,HELD
0.7,1.06,316.228,3202.467501,0.723364,298.328831,270.319709,0.904192,0,25.1788,-1.05814e-07,9.46319,0.654192,HELD
0.7,1.06,354.813,3134.659769,0.794442,297.969834,270.319709,0.895952,0,24.8198,-1.00294e-07,9.47291,0.645952,HELD
0.7,1.06,398.107,3067.842812,0.872379,297.609392,270.319709,0.88713,0,24.4594,-9.50117e-08,9.47592,0.63713,HELD
0.7,1.06,446.684,3002.046315,0.957832,297.247694,270.319709,0.877704,0,24.0977,-9.03415e-08,9.47215,0.627704,HELD
0.7,1.06,501.187,2937.293923,1.05152,296.884914,270.319709,0.867657,0,23.7349,-2.24398e-07,9.46156,0.617657,HELD
0.7,1.06,562.341,2873.601415,1.15425,296.521193,270.319709,0.856974,1.16415e-10,23.3712,-2.14276e-07,9.44414,0.606974,HELD
0.7,1.06,630.957,2810.977130,1.26686,296.156641,270.319709,0.845646,-1.16415e-10,23.0066,-2.04959e-07,9.4199,0.595646,HELD
0.7,1.06,707.946,2749.421195,1.39032,295.791324,270.319709,0.833667,0,22.6413,-1.9588e-07,9.38886,0.583667,HELD
0.7,1.06,794.328,2688.927219,1.52564,295.425279,270.319709,0.821039,0,22.2753,-1.87252e-07,9.35106,0.571039,HELD
0.7,1.06,891.251,2629.484955,1.67395,295.058517,270.319709,0.807771,0,21.9085,-1.78875e-07,9.30657,0.557771,HELD
0.7,1.06,1000,2571.082894,1.83649,294.691043,270.319709,0.793878,0,21.541,-1.70807e-07,9.25545,0.543878,HELD
0.7,1.06,1122.02,2513.711338,2.01459,294.322875,270.319709,0.779384,0,21.1729,-1.63029e-07,9.19777,0.529384,HELD
0.7,1.06,1258.93,2457.364907,2.20974,293.954059,270.319709,0.764319,0,20.8041,-1.5571e-07,9.13366,0.514319,HELD
0.7,1.06,1412.54,2402.044204,2.42356,293.584687,270.319709,0.748723,0,20.4347,-1.48853e-07,9.06323,0.498723,HELD
0.7,1.06,1584.89,2347.756462,2.65782,293.214902,270.319709,0.732641,0,20.0649,-1.42682e-07,8.98665,0.482641,HELD
0.7,1.06,1778.28,2294.514949,2.91449,292.844899,270.319709,0.716127,0,19.6949,-1.37213e-07,8.9041,0.466127,HELD
0.7,1.06,1995.26,2242.337597,3.19575,292.474924,270.319709,0.69924,0,19.3249,-1.32445e-07,8.81582,0.44924,HELD
0.7,1.06,2238.72,2191.245015,3.50399,292.105261,270.319709,0.682044,0,18.9553,-1.28375e-07,8.72207,0.432044,HELD
0.7,1.06,2511.89,2141.258322,3.84186,291.736218,270.319709,0.664607,0,18.5862,-1.2499e-07,8.62314,0.414607,HELD
0.7,1.06,2818.38,2092.397134,4.21227,291.368114,270.319709,0.646999,0,18.2181,-1.2227e-07,8.51936,0.396999,HELD
0.7,1.06,3162.28,2044.677940,4.61846,291.001269,270.319709,0.62929,0,17.8513,-1.20225e-07,8.41107,0.37929,HELD
0.7,1.06,3548.13,1998.113017,5.06398,290.635988,270.319709,0.611552,0,17.486,-1.18724e-07,8.29863,0.361552,HELD
0.7,1.06,3981.07,1952.709864,5.55277,290.272561,270.319709,0.59385,0,17.1226,-1.17719e-07,8.18242,0.34385,HELD
0.7,1.06,4466.84,1908.471090,6.08916,289.911254,270.319709,0.576247,0,16.7613,-1.1723e-07,8.0628,0.326247,HELD
0.7,1.06,5011.87,1865.394648,6.67794,289.552308,270.319709,0.5588,0,16.4023,-1.17187e-07,7.94016,0.3088,HELD
0.7,1.06,5623.41,1823.474255,7.32439,289.195943,270.319709,0.541557,0,16.0459,-1.17461e-07,7.81487,0.291557,HELD
0.7,1.06,6309.57,1782.699941,8.03434,288.842354,270.319709,0.524561,0,15.6924,-1.18106e-07,7.68728,0.274561,HELD
0.7,1.06,7079.46,1743.058688,8.81422,288.491717,270.319709,0.507844,0,15.3417,-1.19004e-07,7.55776,0.257844,HELD
0.7,1.06,7943.28,1704.534877,9.67114,288.144189,270.319709,0.491434,0,14.9942,-1.20004e-07,7.42664,0.241434,HELD
0.7,1.06,8912.51,1667.111151,10.613,287.799915,270.319709,0.475347,0,14.6499,-1.21364e-07,7.29427,0.225347,HELD
0.7,1.06,10000,1630.768838,11.6483,287.459029,270.319709,0.459599,0,14.309,-1.23082e-07,7.16095,0.209599,HELD
0.7,1.06,11220.2,1595.488525,12.7869,287.121658,270.319709,0.444198,0,13.9717,-1.25054e-07,7.027,0.194198,HELD
0.7,1.06,12589.3,1561.250281,14.0393,286.787923,270.319709,0.42915,0,13.6379,-1.2722e-07,6.89271,0.17915,HELD
0.7,1.06,14125.4,1528.033989,15.4172,286.457943,270.319709,0.414457,0,13.3079,-1.29752e-07,6.75837,0.164457,HELD
0.7,1.06,15848.9,1495.819173,16.9337,286.131832,270.319709,0.400123,0,12.9818,-1.32483e-07,6.62423,0.150123,HELD
0.7,1.06,17782.8,1464.584571,18.6031,285.809691,270.319709,0.386148,0,12.6597,-1.35398e-07,6.49054,0.136148,HELD
0.7,1.06,19952.6,1434.307822,20.4416,285.491608,270.319709,0.372533,0,12.3416,-1.38257e-07,6.35755,0.122533,HELD
0.7,1.06,22387.2,1404.964421,22.4666,285.177643,270.319709,0.359275,0,12.0276,-1.41282e-07,6.22546,0.109275,HELD
0.7,1.06,25118.9,1376.527830,24.6977,284.867825,270.319709,0.346374,0,11.7178,-1.44636e-07,6.09443,0.0963741,HELD
0.7,1.06,28183.8,1348.968656,27.1565,284.562145,270.319709,0.333826,0,11.4121,-1.47899e-07,5.96464,0.0838255,HELD
0.7,1.06,31622.8,1322.253560,29.8667,284.260533,270.319709,0.321624,0,11.1105,-1.50937e-07,5.83618,0.0716238,HELD
0.7,1.06,35481.3,1296.345578,32.8543,283.962864,270.319709,0.309761,0,10.8129,-1.53347e-07,5.70914,0.0597612,HELD
0.7,1.06,39810.7,1271.205133,36.1483,283.668962,270.319709,0.298228,0,10.519,-1.55994e-07,5.58355,0.0482281,HELD
0.7,1.06,44668.4,1246.790224,39.7801,283.378600,270.319709,0.287013,0,10.2286,-1.57901e-07,5.45942,0.0370134,HELD
0.7,1.06,50118.7,1223.056131,43.7843,283.091493,270.319709,0.276104,0,9.94149,-1.58972e-07,5.33673,0.0261039,HELD
0.7,1.06,56234.1,1199.957590,48.199,282.807320,270.319709,0.265486,0,9.65732,-1.59879e-07,5.21542,0.0154858,HELD
0.7,1.06,63095.7,1177.449890,53.0658,282.525740,270.319709,0.255145,0,9.37574,-1.59891e-07,5.09542,0.00514497,HELD
0.7,1.06,70794.6,1155.488036,58.4302,282.246378,270.319709,0.245067,0,9.09638,-1.59036e-07,4.97666,-0.00493319,OPAQUE
0.7,1.06,79432.8,1134.029138,64.3422,281.968855,270.319709,0.235237,0,8.81886,-1.5809e-07,4.85903,-0.0147626,OPAQUE
0.7,1.06,89125.1,1113.032321,70.8565,281.692789,270.319709,0.225644,-1.16415e-10,8.54279,-1.56063e-07,4.74243,-0.0243563,OPAQUE
0.7,1.06,100000,1092.458334,78.0327,281.417791,270.319709,0.216273,0,8.26779,-1.5347e-07,4.62677,-0.0337268,OPAQUE
0.7,1.06,112202,1072.271276,85.9363,281.143487,270.319709,0.207115,0,7.99349,-1.50451e-07,4.51192,-0.0428852,OPAQUE
0.7,1.06,125893,1052.437008,94.6385,280.869504,270.319709,0.198158,0,7.7195,-1.46715e-07,4.39781,-0.0518417,OPAQUE
0.7,1.06,141254,1032.924165,104.217,280.595478,270.319709,0.189395,0,7.44548,-1.42662e-07,4.28432,-0.0606051,OPAQUE
0.7,1.06,158489,1013.704445,114.758,280.321065,270.319709,0.180817,0,7.17106,-1.38011e-07,4.17136,-0.0691829,OPAQUE
0.7,1.06,177828,994.751269,126.353,280.045923,270.319709,0.172418,0,6.89592,-1.32939e-07,4.05886,-0.077582,OPAQUE
0.7,1.06,199526,976.041270,139.104,279.769733,270.319709,0.164192,0,6.61973,-1.27937e-07,3.94672,-0.0858075,OPAQUE
0.7,1.06,223872,957.553607,153.121,279.492195,270.319709,0.156136,0,6.34219,-1.22254e-07,3.83488,-0.0938636,OPAQUE
0.7,1.06,251189,939.269677,168.524,279.213021,270.319709,0.148246,0,6.06302,-1.1634e-07,3.72327,-0.101754,OPAQUE
0.7,1.06,281838,921.174150,185.444,278.931957,270.319709,0.140521,0,5.78196,-1.1069e-07,3.61184,-0.109479,OPAQUE
0.7,1.06,316228,903.254316,204.024,278.648772,270.319709,0.132959,0,5.49877,-1.04577e-07,3.50055,-0.117041,OPAQUE
0.7,1.06,354813,885.499942,224.419,278.363264,270.319709,0.12556,0,5.21326,-9.85327e-08,3.38936,-0.12444,OPAQUE
0.7,1.06,398107,867.904100,246.799,278.075269,270.319709,0.118326,0,4.92527,-9.26696e-08,3.27825,-0.131674,OPAQUE
0.7,1.06,446684,850.463040,271.348,277.784668,270.319709,0.111259,0,4.63467,-8.69607e-08,3.16721,-0.138741,OPAQUE
0.7,1.06,501187,833.175612,298.269,277.491381,270.319709,0.104362,1.16415e-10,4.34138,-8.12888e-08,3.05624,-0.145638,OPAQUE
0.7,1.06,562341,816.043826,327.782,277.195376,270.319709,0.0976389,0,4.04538,-7.58971e-08,2.94534,-0.152361,OPAQUE
0.7,1.06,630957,799.072908,360.129,276.896681,270.319709,0.0910937,0,3.74668,-7.08358e-08,2.83455,-0.158906,OPAQUE
0.7,1.06,707946,782.271280,395.575,276.595386,270.319709,0.0847317,0,3.44539,-1.71596e-07,2.72388,-0.165268,OPAQUE
0.7,1.06,794328,765.650463,434.413,276.291647,270.319709,0.0785584,0,3.14165,-1.61283e-07,2.61336,-0.171442,OPAQUE
0.7,1.06,891251,749.225077,476.963,275.985691,270.319709,0.0725797,0,2.83569,-1.51885e-07,2.50302,-0.17742,OPAQUE
0.7,1.06,1e+06,733.012848,523.581,275.677828,270.319709,0.0668015,0,2.52783,-1.43574e-07,2.39289,-0.183198,OPAQUE
0.7,1.07,10,5218.314498,0.0372737,306.794458,269.053567,0.994471,0,33.6445,9.00909e-08,7.43702,0.744471,HELD
0.7,1.07,11.2202,5134.463950,0.0411497,306.504836,269.053567,0.993901,0,33.3548,-7.24431e-08,7.55425,0.743901,HELD
0.7,1.07,12.5893,5050.624476,0.0454169,306.211119,269.053567,0.993273,0,33.0611,-1.64223e-07,7.67051,0.743273,HELD
0.7,1.07,14.1254,4966.937844,0.0501142,305.913687,269.053567,0.992583,0,32.7637,-1.55716e-07,7.78541,0.742583,HELD
0.7,1.07,15.8489,4883.568661,0.0552852,305.613026,269.053567,0.991825,0,32.463,-1.48329e-07,7.89856,0.741825,HELD
0.7,1.07,17.7828,4800.695669,0.0609784,305.309705,269.053567,0.990992,0,32.1597,-1.41729e-07,8.00955,0.740992,HELD
0.7,1.07,19.9526,4718.493794,0.0672474,305.004315,269.053567,0.990077,0,31.8543,-1.36322e-07,8.11795,0.740077,HELD
0.7,1.07,22.3872,4637.122829,0.0741516,304.697426,269.053567,0.989071,0,31.5474,-1.31482e-07,8.2234,0.739071,HELD
0.7,1.07,25.1189,4556.713130,0.0817568,304.389532,269.053567,0.987966,0,31.2395,-1.2751e-07,8.32557,0.737966,HELD
0.7,1.07,28.1838,4477.358807,0.0901351,304.081015,269.053567,0.986751,0,30.931,-1.2378e-07,8.42419,0.736751,HELD
0.7,1.07,31.6228,4399.109860,0.0993658,303.772107,269.053567,0.985418,0,30.6221,-1.20413e-07,8.51907,0.735418,HELD
0.7,1.07,35.4813,4321.973579,0.109535,303.462880,269.053567,0.983953,0,30.3129,-1.17011e-07,8.61005,0.733953,HELD
0.7,1.07,39.8107,4245.914492,0.120738,303.153236,269.053567,0.982345,0,30.0032,-1.13501e-07,8.69707,0.732345,HELD
0.7,1.07,44.6684,4170.863853,0.133075,302.842933,269.053567,0.980582,0,29.6929,-1.09707e-07,8.78005,0.730582,HELD
0.7,1.07,50.1187,4096.727113,0.146659,302.531603,269.053567,0.978649,0,29.3816,-1.05525e-07,8.85898,0.728649,HELD
0.7,1.07,56.2341,4023.398282,0.161609,302.218806,269.053567,0.976532,0,29.0688,-1.00958e-07,8.93383,0.726532,HELD
0.7,1.07,63.0957,3950.770143,0.178055,301.904069,269.053567,0.974216,0,28.7541,-9.5934e-08,9.00455,0.724216,HELD
0.7,1.07,70.7946,3878.747700,0.196139,301.586944,269.053567,0.971684,0,28.4369,-9.0748e-08,9.07106,0.721684,HELD
0.7,1.07,79.4328,3807.255773,0.216015,301.267043,269.053567,0.968919,0,28.117,-8.53329e-08,9.13325,0.718919,HELD
0.7,1.07,89.1251,3736.244109,0.237852,300.944071,269.053567,0.965902,0,27.7941,-8.00774e-08,9.19098,0.715902,HELD
0.7,1.07,100,3665.690148,0.261835,300.617842,269.053567,0.962614,0,27.4678,-1.87167e-07,9.24405,0.712614,HELD
0.7,1.07,112.202,3595.595860,0.288166,300.288275,269.053567,0.959035,-1.16415e-10,27.1383,-1.75176e-07,9.29227,0.709035,HELD
0.7,1.07,125.893,3525.982961,0.317068,299.955385,269.053567,0.955143,0,26.8054,-1.64165e-07,9.3354,0.705143,HELD
0.7,1.07,141.254,3456.888040,0.348785,299.619258,269.053567,0.950915,0,26.4693,-1.53573e-07,9.37322,0.700915,HELD
0.7,1.07,158.489,3388.356383,0.383584,299.280035,269.053567,0.946327,0,26.13,-1.43868e-07,9.40551,0.696327,HELD
0.7,1.07,177.828,3320.435857,0.421762,298.937883,269.053567,0.941354,0,25.7879,-1.34774e-07,9.43206,0.691354,HELD
0.7,1.07,199.526,3253.175399,0.463638,298.592986,269.053567,0.935972,0,25.443,-1.26469e-07,9.45268,0.685972,HELD
0.7,1.07,223.872,3186.621203,0.509568,298.245533,269.053567,0.930153,0,25.0955,-1.18608e-07,9.46721,0.680153,HELD
0.7,1.07,251.189,3120.817041,0.559938,297.895714,269.053567,0.923873,0,24.7457,-1.11678e-07,9.47549,0.673873,HELD
0.7,1.07,281.838,3055.804249,0.615173,297.543722,269.053567,0.917104,0,24.3937,-1.05204e-07,9.47741,0.667104,HELD
0.7,1.07,316.228,2991.621046,0.675738,297.189750,269.053567,0.90982,0,24.0398,-9.91549e-08,9.47287,0.65982,HELD
0.7,1.07,354.813,2928.304263,0.742144,296.833998,269.053567,0.901997,0,23.684,-9.36525e-08,9.46178,0.651997,HELD
0.7,1.07,398.107,2865.887704,0.81495,296.476667,269.053567,0.893609,0,23.3267,-2.30829e-07,9.44412,0.643609,HELD
0.7,1.07,446.684,2804.402125,0.894772,296.117955,269.053567,0.884635,0,22.968,-2.19315e-07,9.41985,0.634635,HELD
0.7,1.07,501.187,2743.872935,0.982281,295.758047,269.053567,0.875053,0,22.608,-2.088e-07,9.38899,0.625053,HELD
0.7,1.07,562.341,2684.320248,1.07822,295.397108,269.053567,0.864848,0,22.2471,-1.99363e-07,9.35157,0.614848,HELD
0.7,1.07,630.957,2625.756641,1.18339,295.035272,269.053567,0.854005,0,21.8853,-1.9037e-07,9.30763,0.604005,HELD
0.7,1.07,707.946,2568.187031,1.29867,294.672632,269.053567,0.842516,0,21.5226,-1.81916e-07,9.25725,0.592516,HELD
0.7,1.07,794.328,2511.609593,1.42503,294.309248,269.053567,0.830378,0,21.1592,-1.73831e-07,9.20051,0.580378,HELD
0.7,1.07,891.251,2456.017073,1.56352,293.945147,269.053567,0.817595,0,20.7951,-1.65957e-07,9.13749,0.567595,HELD
0.7,1.07,1000,2401.399142,1.71529,293.580336,269.053567,0.804175,0,20.4303,-1.58425e-07,9.06831,0.554175,HELD
0.7,1.07,1122.02,2347.745148,1.88158,293.214824,269.053567,0.790138,0,20.0648,-1.51067e-07,8.99307,0.540138,HELD
0.7,1.07,1258.93,2295.046824,2.06378,292.848632,269.053567,0.775508,0,19.6986,-1.44256e-07,8.91192,0.525508,HELD
0.7,1.07,1412.54,2243.300319,2.26339,292.481819,269.053567,0.760319,0,19.3318,-1.37846e-07,8.825,0.510319,HELD
0.7,1.07,1584.89,2192.507502,2.48206,292.114486,269.053567,0.744611,0,18.9645,-1.31855e-07,8.73249,0.494611,HELD
0.7,1.07,1778.28,2142.676251,2.72163,291.746790,269.053567,0.728432,0,18.5968,-1.26473e-07,8.63461,0.478432,HELD
0.7,1.07,1995.26,2093.819752,2.98409,291.378938,269.053567,0.711836,0,18.2289,-1.21678e-07,8.53161,0.461836,HELD
0.7,1.07,2238.72,2045.955021,3.27166,291.011184,269.053567,0.694884,0,17.8612,-1.17552e-07,8.42375,0.444884,HELD
0.7,1.07,2511.89,1999.101021,3.5868,290.643816,269.053567,0.677641,0,17.4938,-1.14018e-07,8.31135,0.427641,HELD
0.7,1.07,2818.38,1953.276668,3.9322,290.277143,269.053567,0.660174,0,17.1271,-1.1116e-07,8.19474,0.410174,HELD
0.7,1.07,3162.28,1908.499072,4.31086,289.911484,269.053567,0.642555,0,16.7615,-1.08846e-07,8.07428,0.392555,HELD
0.7,1.07,3548.13,1864.782161,4.72607,289.547152,269.053567,0.624853,0,16.3972,-1.07101e-07,7.95035,0.374853,HELD
0.7,1.07,3981.07,1822.135805,5.18147,289.184447,269.053567,0.607139,0,16.0344,-1.05875e-07,7.82331,0.357139,HELD
0.7,1.07,4466.84,1780.565436,5.68107,288.823649,269.053567,0.589476,0,15.6736,-1.05106e-07,7.69356,0.339476,HELD
0.7,1.07,5011.87,1740.072021,6.2293,288.465016,269.053567,0.571928,0,15.315,-1.04752e-07,7.56147,0.321928,HELD
0.7,1.07,5623.41,1700.652336,6.83105,288.108783,269.053567,0.554547,0,14.9588,-1.04781e-07,7.42741,0.304547,HELD
0.7,1.07,6309.57,1662.299393,7.49171,287.755159,269.053567,0.537381,0,14.6052,-1.05132e-07,7.29174,0.287381,HELD
0.7,1.07,7079.46,1625.002981,8.21724,287.404334,269.053567,0.52047,-1.16415e-10,14.2543,-1.05755e-07,7.15482,0.27047,HELD
0.7,1.07,7943.28,1588.750183,9.01421,287.056477,269.053567,0.503845,1.16415e-10,13.9065,-1.06729e-07,7.01697,0.253845,HELD
0.7,1.07,8912.51,1553.526006,9.88987,286.711743,269.053567,0.48753,0,13.5617,-1.07861e-07,6.87852,0.23753,HELD
0.7,1.07,10000,1519.313753,10.8522,286.370269,269.053567,0.471542,0,13.2203,-1.09058e-07,6.73976,0.221542,HELD
0.7,1.07,11220.2,1486.095796,11.9102,286.032188,269.053567,0.455894,0,12.8822,-1.10625e-07,6.601,0.205894,HELD
0.7,1.07,12589.3,1453.853863,13.0735,285.697623,269.053567,0.440593,0,12.5476,-1.12499e-07,6.4625,0.190593,HELD
0.7,1.07,14125.4,1422.569350,14.3531,285.366694,269.053567,0.425646,0,12.2167,-1.14507e-07,6.32453,0.175646,HELD
0.7,1.07,15848.9,1392.223390,15.7609,285.039518,269.053567,0.411054,0,11.8895,-1.16768e-07,6.18732,0.161054,HELD
0.7,1.07,17782.8,1362.796892,17.3102,284.716205,269.053567,0.396819,0,11.5662,-1.19385e-07,6.05111,0.146819,HELD
0.7,1.07,19952.6,1334.269913,19.0158,284.396854,269.053567,0.382943,0,11.2469,-1.22077e-07,5.9161,0.132943,HELD
0.7,1.07,22387.2,1306.621311,20.894,284.081548,269.053567,0.369426,0,10.9315,-1.24943e-07,5.7825,0.119426,HELD
0.7,1.07,25118.9,1279.828005,22.9627,283.770339,269.053567,0.356265,0,10.6203,-1.27557e-07,5.65045,0.106265,HELD
0.7,1.07,28183.8,1253.864548,25.2419,283.463245,269.053567,0.343459,0,10.3132,-1.30476e-07,5.52011,0.0934587,HELD
0.7,1.07,31622.8,1228.703072,27.7536,283.160245,269.053567,0.331003,0,10.0102,-1.33556e-07,5.39157,0.081003,HELD
0.7,1.07,35481.3,1204.312294,30.5219,282.861261,269.053567,0.318892,0,9.71126,-1.36282e-07,5.2649,0.0688919,HELD
0.7,1.07,39810.7,1180.657504,33.5734,282.566157,269.053567,0.307117,0,9.41616,-1.38527e-07,5.14014,0.0571171,HELD
0.7,1.07,44668.4,1157.701206,36.9376,282.274742,269.053567,0.295669,0,9.12474,-1.40589e-07,5.0173,0.0456686,HELD
0.7,1.07,50118.7,1135.404492,40.6464,281.986781,269.053567,0.284535,0,8.83678,-1.42415e-07,4.89634,0.0345348,HELD
0.7,1.07,56234.1,1113.726133,44.7353,281.701985,269.053567,0.273703,0,8.55198,-1.43339e-07,4.77721,0.0237027,HELD
0.7,1.07,63095.7,1092.624110,49.2428,281.420025,269.053567,0.263158,0,8.27002,-1.43822e-07,4.65982,0.013158,HELD
0.7,1.07,70794.6,1072.057460,54.2113,281.140558,269.053567,0.252887,0,7.99056,-1.43974e-07,4.5441,0.00288672,HELD
0.7,1.07,79432.8,1051.985300,59.6873,280.863211,269.053567,0.242875,0,7.71321,-1.43188e-07,4.42993,-0.00712545,OPAQUE
0.7,1.07,89125.1,1032.368197,65.7214,280.587603,269.053567,0.233108,0,7.4376,-1.419e-07,4.3172,-0.0168925,OPAQUE
0.7,1.07,100000,1013.169381,72.3692,280.313360,269.053567,0.223573,0,7.16336,-1.40038e-07,4.2058,-0.026427,OPAQUE
0.7,1.07,112202,994.353237,79.6916,280.040095,269.053567,0.214259,0,6.8901,-1.37569e-07,4.09563,-0.0357413,OPAQUE
0.7,1.07,125893,975.886921,87.7549,279.767435,269.053567,0.205154,0,6.61744,-1.34834e-07,3.98656,-0.0448464,OPAQUE
0.7,1.07,141254,957.740131,96.6317,279.495019,269.053567,0.196248,0,6.34502,-1.31363e-07,3.87849,-0.0537517,OPAQUE
0.7,1.07,158489,939.884305,106.401,279.222483,269.053567,0.187534,0,6.07248,-1.27388e-07,3.77134,-0.0624661,OPAQUE
0.7,1.07,177828,922.293904,117.15,278.949490,269.053567,0.179003,0,5.79949,-1.233e-07,3.66499,-0.0709969,OPAQUE
